;JOB_ID;ISCO;JOB_SCORES;JOB_SCORES;GREEN_IDENTITY;GREEN_IDENTITY_MJ
117;13953136;24210;"['Merck is a leading science and technology company in healthcare life science and performance materials', ' Around 50000 employees in 66 countries work to further develop technologies that improve and enhance life', ' At Merck Medical Devices and Services we are constantly building new and exciting solutions to improve the lives of people living with a chronic disease', ' We have great goals to transform care by focusing on patients and using new technologies and data', ""  Software Reliability Engineer SRE  EHealth Platform  Your roleIs to support technical development deployment configuration management and operations of Merck's EHealth Medical Devices creating marketleading EHealth solutions to provide better health outcomes and improved quality of life for people living with chronic diseases"", '  You will ensure that we can release updates and changes to our cloudbased EHealth platforms without users ever noticing a glitch in service', ' As a member of the team you work with our Software Engineers to ensure our services and products seamlessly move from development through rollout and into production', ' This requires scripting and coding deployment and configuration management with an eye toward scalability in the cloud', ' You are excited by massively complex systems and the challenges that come from working with some of the largest computing systems in the world', '  You are a motivated SRE that can help us both maintain and drive the currently released EHealth systems as well as help us build our future digital health solutions', ""  As a DevOps Engineer you'll use your strong technical ability and your skills at understanding complex systems in order to automate build and release"", "" You'll have opportunities to work with server infrastructure on Linux and also on client software platforms"", ' You are someone that is able to lead discussions make platform decisions that survive changes in scale and execute swiftly and safely in rapidly changing cloudbased development and production environments', '  You will assist in designing and implementing our ambitious cloud strategy', ' You will be part of a multidisciplinary team to automate operations and deployment processes with respect to regulatory data privacy requirements proper to pharmaceutic sector', '  You will work with Merck stakeholders and suppliers to perform troubleshooting of applications and infrastructure issues', ' And possessing the SRE mindset you will transform those incidents into a selfhealing system', '   Who you are    You work naturally well in a multidisciplinary and international team environment', '  You know Docker technology and Kubernetes clustering  You are proficient to work on IaaS any public cloud will be appreciated  You write tools to automate builds and are familiar with continuous integration and deployment automation Jenkins Maven Puppet Terraform etc', '  You know how to manage and tweak Apache or Nginx   You can analyze and decompose complex software systems and collaborate with and influence others to improve the overall design', ' You can maintain the build process to support ongoing RD', '  You know IT security firewall management intrusion detection backup management  Computer Science Engineering degree or equivalent practical experience', '   What we offerYour possibilities to develop in our growing company are just as manifold as our product portfolio', ' We offer a modern and international internal startup working environment to unleash your innovative potential in diverse teams and take responsibility for our services products the environment and society', '']";"tf.Tensor(
[[-0.03513856  0.06685805 -0.0203551  ...  0.02121843 -0.03404767
   0.03605538]
 [-0.05574211  0.0667544   0.02069359 ... -0.01463091  0.02821349
  -0.03106443]
 [-0.05016897 -0.01677017  0.05719673 ... -0.03279922  0.02011909
   0.0192522 ]
 ...
 [ 0.00056407 -0.00691175  0.02443551 ...  0.06463654 -0.04134253
   0.02731675]
 [-0.04803462 -0.00523057 -0.01025976 ...  0.00451158  0.00293152
  -0.07608989]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]], shape=(25, 512), dtype=float32)";0;FALSE
118;13945775;"71190;31182;31180";['MSF CH Service of the Dministration RH Seat Februar 20', ' 2017 1 Internship Offer Investment Agencies Refrain from SVP Doctors Without Borders Switzerland Search for Sailège in Geneva A Trainee Construction for the Technical Support service LELA Trainee will depend directly on the CO CO referent Technical support', ' Illenel will provide support to the different tasks and projects of the Construction Family', ' Your mission backoffice Participation in the development of documentation of the Documentations TE Manual Dinitation Writing illustration Doupslplulous Casou Form Excel Make technical watch on certain sectors Search for new products Enterprise manufacturing study Participation in more specific projects but nevertheless cross-sectionals Other families Other departments Frontoffice Ad Hoc Participation in All Technical Support Activities Realization of Technical Perspectives Perspectives or Illustration Transfer to the Project Drafting of Phases of the Phases of the Project Participation In some meetings Your profile is being in the course of university educationUpery in the field of construction or equivalent', ' Good technical knowledge in excellent construction synthesis', ' Good communication with companies to consult', ' Master of Office AutoCAD Sketchup French and English Current read spoken and written Spirit Dequius', ' Excellent relational qualities', ' Flexibility and opening trust', ' Rigor Autonomy Conditions Internship contract at 100 6 months Stretching 12-month - Geneva Based in Geneva Mimars 2017 Remuneration Depending on the level MSF CH CH Service of the administration HR Seat FEBRUAR 20', ' 2017 2 To apply for CV 2 application records 2 Max', ' Letter Lett de motivation French or English max 5MB are to be sent by email only to USEGENEVA', ' MSF', ' Org until March 5, 2017, mentioning the reference stage construction 2017', ' 02', ' Applications will be treated in the strictest confidentiality', ' Only the preselected candidates will be contacts to work at the SWITZERLAND MSF headquarters or leaver Land visit our website httpwww', ' MSF', ' shrubbing'];"tf.Tensor(
[[ 0.01404075 -0.02347237 -0.03370592 ...  0.03321533  0.00510335
  -0.03518301]
 [ 0.0302779  -0.01964084  0.00808932 ...  0.05918951 -0.03660225
  -0.06792374]
 [ 0.00333672  0.00182482  0.03011539 ... -0.04296788 -0.03156964
  -0.00868333]
 ...
 [-0.00718909 -0.05493904 -0.04576688 ...  0.06316528 -0.01232459
  -0.07463371]
 [-0.05111146 -0.04667206  0.01212503 ...  0.06170756  0.03653045
  -0.06457746]
 [ 0.01197252 -0.01652946  0.06872425 ...  0.0069676  -0.00154156
  -0.04607064]], shape=(19, 512), dtype=float32)";0;TRUE
119;13946158;31120;['Construction Technician Building Technician Your next job as a building technician you will complete our building service integrated into our Engineering and Maintenance department', ' Reporting directly to the Building Service Manager Your main tasks will be as follows to maintain the preventive maintenance of repairs and modifications of the non-contracting buildings and spaces of the Vernier site Trigger and follow the work of internal and external stakeholders manage projects of investment concerning the buildings and the undeveloped spaces of the Vernier site in accordance with the initial budget of the expected quality of safety and planning schedules project preparation drafting of the specifications Establishing budgets and credit applications Calls OF OFFERS PLANING Follow-up follow-up etc ', '', '', ' Address requests for maintenance and transformation of the Vernier site and the Givaudan Group concerning industrial and administrative buildings Civil engineering and external adjustments to be responsible for all aspects related to buildings in accordance with the legislation in VI Including the holding of the technical documentation of buildings You want to evolve and shape your career in your way you want to integrate a company that promotes creative audacity and teamwork you want to collaborate and learn with teams also qualified Let passionate about their trades so join you and give your career your career your profile Civil Engineering Profile Hesso Diploma Civil Engineering or equivalent good minimum experience 5 years in the field of building within a design office of a design office Engineers or a similar environment good knowledge of geniuscivil and building trades plus specifically in the fields of growing and building envelope', ' Solid Knowledge In Computer Science MS Office MS Project CAD SAP French Current and Good Knowledge B1B2 Customer Orientation Competence Competence and Listening Capacity Openness Autonomy Proactivity Being Proposal Force Propose solutions and creativity the next stage of your career by joining Givaudan the world leader in the perfume industry and aromas you enter the exclusive world of creation where you can give meaning to your career while contributing to the development of scents and aromas Unique who will delight the hearts of our customers around the world', ' At Givaudan we encourage all our employees to meet multiple and varied challenges and offer many development opportunities', ' To view the list of vacancies visit our job opportunities page on the platform engages and shape your career depending on your aspirations and skills', ''];"tf.Tensor(
[[ 0.00575173 -0.04330627 -0.02607477 ... -0.01197055 -0.02317786
  -0.00097568]
 [ 0.01806863 -0.05829887  0.05074165 ... -0.02295343 -0.00708109
   0.05136459]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]
 ...
 [-0.04260419 -0.07216387 -0.00521722 ... -0.02710841 -0.03206067
  -0.01847444]
 [ 0.05674772 -0.08387802  0.00494085 ... -0.00616864 -0.02092523
   0.01608791]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]], shape=(9, 512), dtype=float32)";1;?
120;12677721;21620;['Urfer Paysagist Sàrlgärtnerin Garden and landscaping Ebagimel VD Languages FR Number of apprenticeships 1 Swissdoc number 0', ' 150', ' 14', ' 1 Updated14', '12', ' 2016'];"tf.Tensor(
[[ 0.00877272 -0.06251992  0.015898   ... -0.06796934 -0.00169987
  -0.03265315]
 [ 0.02685503 -0.07538104  0.07012726 ... -0.04771282  0.02350375
  -0.00811869]
 [ 0.04731696 -0.07914433  0.02932917 ... -0.05137191 -0.00651814
   0.06019918]
 [ 0.03783884 -0.09708039 -0.00284024 ... -0.06962327  0.00795502
   0.01783794]
 [-0.02054816 -0.07247563  0.0165395  ... -0.06818292  0.01863186
   0.03830523]
 [-0.06196084 -0.05565346 -0.01452559 ...  0.03458957 -0.00884136
  -0.00741146]], shape=(6, 512), dtype=float32)";0;TRUE
121;13526124;24210;"['Quality Assurance Internship 2017 Ortcrissier Service Center for reinforcement of our dynamic department Purchasing Environment Quality Assurance Peqa at the headquarters in Crissier Lausanne Search for June 2017 An a trainee 100', ' You are as WHE Find you as a reinforcement for our Team Quality Assurance Internship 2017 Print Share Ortcrissier Service Center Profile At present you are tracking a higher education education in the food area FH HTL or similar', ' You can find knowledge of food technology food resistant nutrition and food hygiene GHPs', ' You speak and write French German and have good English language skills', ' You have good computer science knowledge Word PowerPoint Excel and dealing with these applications drops easily', ' This site is aided to an independent reliable person who feels supplier departments in the house etc', ' and responsibility with various contact persons restaurants', ' You support the team in project work and in the daily work for monitoring the quality of our products', ' They feel comfortable in a dynamic environment and bring a good team spirit', ' The internship is limited to 12 months', ' Task area for reinforcing our dynamic department Purchasing Environment Quality Assurance Peqa At the headquarters in Crissier Lausanne, we are looking for a trainee 100 per June 2017', "" You are assigned as a trainee of quality assurance and, in particular, are responsible for the following tasks of the quality controls and initiating first measures support in processing Restaurant returns Create statistical evaluations of controls Calculate nutritional profiles Maintaining the documentation and updating of the intranet's support of the team support projects in the field of environment and purchasing"", ' We offer we offer you the chance for a first professional experience of interesting working conditions and a versatile activity in a well-built team', ' You recognize yourself in this description then we would like to meet you send us your complete application of motivation letter CV Copy of diplomas and work certificates', ' Interested then applies now', ' We are looking forward to Apply Closing']";"tf.Tensor(
[[-0.02036837  0.02944571 -0.01820648 ...  0.06712824 -0.0234869
   0.02967842]
 [-0.04573932 -0.03119998 -0.04788023 ...  0.08005515 -0.0488919
  -0.04249313]
 [ 0.06530492 -0.00781287  0.03169727 ...  0.07592613 -0.01154825
  -0.07295837]
 ...
 [-0.00715877 -0.08577944 -0.03128899 ...  0.01453233 -0.06817202
  -0.05220121]
 [ 0.02813802 -0.03056536  0.00011529 ...  0.01352062 -0.0471087
  -0.02396685]
 [ 0.03706582 -0.02111696 -0.01145918 ...  0.0856241  -0.05702862
   0.0477718 ]], shape=(16, 512), dtype=float32)";1;FALSE
122;12616259;21620;['Dürig Gardens Aggartenner in Garden and landscaping EFZmurten FR Languages DE Number of apprentices 1 Swissdoc number 0', ' 150', ' 5', ' 9 Updated 20', '03', ' 2017'];"tf.Tensor(
[[-0.00551825 -0.05560005  0.02318942 ... -0.06663849  0.02586833
  -0.04560722]
 [ 0.02685503 -0.07538104  0.07012726 ... -0.04771282  0.02350375
  -0.00811869]
 [-0.02973714 -0.07410614  0.057593   ... -0.06835907  0.01072509
   0.01482693]
 [-0.07987761 -0.04128664  0.06799439 ... -0.00652222 -0.04576619
   0.07747478]
 [-0.00183141 -0.06375526  0.05330689 ... -0.04740654 -0.06858832
   0.01542718]
 [ 0.01345954 -0.0730776   0.04675876 ...  0.05399286 -0.03647526
   0.01889623]], shape=(6, 512), dtype=float32)";0;FALSE
123;14390219;"24110;24210";"['Senior Specialist GMPGDP Audits   BOUDRYNE  Senior Specialist GMPGDP Audits   Description Celgene is a global biopharmaceutical company leading the way in medical innovation to help patients live longer better lives', ' Our purpose as a company is to discover and develop therapies that will change the course of human health', ' We value our passion for patients quest for innovation spirit of independence and love of challenge', ' With a presence in more than 70 countries  and growing  we look for talented people to grow our business advance our science and contribute to our unique culture', ' This position will be responsible for leading audits of assigned vendors Contract Service Providers and Material Suppliers within the International Region in order to assess compliance with regulatory and Celgene requirements to identify external Quality Risks and drive concurrence regarding their severity', "" This position will also participate to projects related to processes and SOP's for GMPGDP audit and vendors management within the International region"", ' Main responsibilities Audit Preparation   In collaboration with Sr', ' GMPGDP Auditor define the scope and depth of the draft audit agenda  Lead preparation meetings with internal stakeholders  Schedule audit with the audited entities according to Quarterly Audit schedule   Audit conduction   Conduct opening meeting with the auditee  Lead the execution and conduct of the audit  Ensure the audit team uses relevant audit guidelines and that the team executes the defined audit agenda  Ensure that findings and observations are identified evidence is collected where possible all potential critical observations are immediately identified and auditee expectations and next steps are identified  Escalate potentially critical as per relevant SOPs', '   Audit Reporting   Lead the grading of observations and the identification of observation and effectiveness check requirements ensuring that differences in opinion are resolved  Collate and finalize the report and ensure it is distributed as per Celgene practices   Audit FollowUp   Review and track all observation responses and observation actions that result from an audit  Determine if observation responses are complete and if not negotiate with observation owners  Review evidence to determine if it is acceptable and negotiate revised dates with the observation or action owners if needed', ' Escalate unacceptable responses  Determine when an observation can be closed issue Observation Responses Complete and Audit Complete certificates  Review timeline extension requests to determine if justification and new due date are acceptable Escalate overdue responses', '   Health Authority Inspections    Provide frontroombackroom support during HA Inspections as necessary', ""   Compliance Standards and Training   Support establishing and maintaining audit procedures SOP's Standards for the International region under the direction of the Sr"", ' GMPGDP Auditor function  Contribute to the delivery of training in areas of specialization  Manage performance of audit team during audit engagements  Work collaboratively with further International QA Operations auditors to ensure consistency in auditing process', ""   Continuous Improvement and Project Management   Contribute to the internal Departmental efforts to analyze internal metrics identify and characterize issues determine root causes and plan improvement activities  Contribute to the review and analyses of Celgene's compliance KPIs"", '   Qualifications Qualifications At least 6 years of experience including execution of GMPGDP Audits', ' Strong  deep knowledge of core auditing processes', ' Broad knowledge of all relevant laws  regulations and deeper knowledge or relevant laws  regulations in multiple GMPGDP areas ability to translate regulations into operational requirements', ' Organization and planning abilities with attention to detail', ' Problem identification and analysis skills', "" Strong  deep of risk management and ability to evaluate an organization's risk exposure"", ' Proficient in Microsoft Office and other standard applications', ' Good understanding of business functions and internal controls to assess compliance in audit organizations where clear standards and procedures do not exist', ' Training and coaching skills', ' Willingness and ability to identify and investigate areas of potential risk healthy skepticism', ' Commitment to selfdevelopment and ability to stay abreast of internal and external requirements', ' Independent thinking', '   LIPOSTMONEU Sur jobup', "" ch postulez avec votre mobile   Celgene Corporation   LieuBOUDRYNEType de contrat Permanent 100  Autres offres de la société   Catégories d'emploi  Industrie  Production  TechniqueTechnicocommercial""]";"tf.Tensor(
[[-0.07381257  0.00123844  0.05813555 ... -0.01188965 -0.05971767
  -0.04471895]
 [-0.02951117 -0.04622673 -0.00314967 ...  0.01023676 -0.00334355
  -0.00980511]
 [-0.03411555 -0.07864831 -0.03271566 ... -0.00851769 -0.07412178
  -0.01053455]
 ...
 [ 0.03941005 -0.06683633 -0.03161222 ...  0.04139955 -0.02935292
  -0.00462757]
 [ 0.02247807  0.08398116  0.067755   ... -0.01822978  0.02948133
  -0.01920565]
 [-0.04809246 -0.06647596 -0.00205042 ...  0.02707672  0.03601326
   0.00821121]], shape=(28, 512), dtype=float32)";0;TRUE
124;14389703;24210;['In order to promote our mission and our vision we are looking for to strengthen our quality team a quality controller so ', '', '', ''];"tf.Tensor(
[[-0.03392964 -0.04756638 -0.00076276 ...  0.03345529 -0.0130011
  -0.01597862]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]], shape=(4, 512), dtype=float32)";0;TRUE
125;14375541;21430;"['State-of-the-art technologies Directional solutions and international presence is WAGO', ' And for more than 7', ' 200 people worldwide the innovation have made their passion and share excellent work together', ' As one of the leading providers of electrical connection and automation technology, we offer you individual development opportunities in a family environment', ' For our location in Domdidier with over 450 employees, we are looking for a UlmogWisetLitkerchinn Ikerin HF for our Department EHS Sector Manager Main tasks I like to work with WAGO because it is a consultation and support of the executives in the field of environmental safety and modern enterprise with good health management future perspectives and a family preparation and Accompaniment of internal audits and atmosphere is', ' I feel good here', "" External Certification ISO 14001 18001 OHSA's preparation of lectures and implementation of training for environmental safety and Mr"", ' Sunaj Junuzi health issues Creating and optimizing the waste management system Creating and maintaining the environmental processes of environmental aspects and hazardous substance management We offer the hazard assessments to provide an interesting and demanding activity in an innovative company 40 hours week 5 weeks holidays Your profile Further education Completed Mechanical or Technical Personal Restaurant Vocational training Further education as an environmental technician HF in admission training or already completed in the field of environmental technology Immediately or by appointment Knowledge of legislation in relation to the environment German or French native language with good job knowledge of the other language B2 English skills of advantage Domdidierfr 20 minutes from Bern highway A1 independent reliable SIGE operation as well as direction Yverdon exit Avenches', ' Communicative competence We have aroused your interest then we look forward to experience in occupational safety benefits to the delivery of your complete application documents', ' These send you to the address listed below', "" WAGO Contact SA Resources Humaines Rte de l'Industrie 19 1564 Domdidier 026 676 73 33 WWW"", ' WAGO', ' Com Hr', ' Chwago', ' com']";"tf.Tensor(
[[-0.03170879  0.0652672  -0.03746154 ...  0.04541847 -0.04269166
  -0.09227791]
 [ 0.0419218  -0.07504204  0.02017925 ... -0.02941528 -0.00877225
  -0.0345933 ]
 [-0.05141912 -0.01273112  0.01055695 ... -0.06925872 -0.08527306
  -0.05025045]
 ...
 [-0.05944006  0.02239691 -0.03652864 ... -0.03130843  0.05211538
  -0.05518087]
 [-0.0414197  -0.02559386  0.00392681 ... -0.04230289  0.01935253
  -0.11140065]
 [-0.08124688  0.05058162  0.0176641  ... -0.04548421  0.03270279
  -0.05952173]], shape=(15, 512), dtype=float32)";1;FALSE
126;13764977;21650;['Back Geomatik Engineer of an initiative personality we offer an interesting and challenging spot in Brig in the field of infrastructure as a geomatics engineer', ' Your area of \u200b\u200bresponsibility You trace projects investment projects and maintenance work of the Matterhorn Gotthard Railway and the Gornergrat Railway', ' They are responsible for compliance with the dates and quality and monitoring deformation measurements Bridge renewalements stress samples and network calculations', ' They lead projects from planning to commissioning', ' They procure basics for projects investments and maintenance', ' They bring with a completed studies as a geomatic engineer FH ETH or a comparable training preferably already work experience or knowledge in the field of rail infrastructure and tracung a further education in project management z', ' B', ' IPMA or the readiness to complete such an ideally knowledge of the programs Toporail or Inrail and basic knowledge of the GISPRogramme AutoCAD_MAP3D David ArcView or ArcGIS self-responsibility Service readiness and team capability for further information is Jürgen Roll Team Leader Plants and Technology Support Tel', ' 027 927 70 86 Juergen', ' Ruppenmgbahn', ' glelly at your disposal', ' Apply until 3 February 2016 by email or online on our website', ' Apply online now Contact Emailpersonalmgbahn', ' ch'];"tf.Tensor(
[[-0.03578361  0.03343737 -0.06630176 ...  0.04445479 -0.04485239
   0.00505888]
 [ 0.02568955  0.03020729  0.07076608 ...  0.00840373 -0.02486091
  -0.01193771]
 [ 0.00477594 -0.06896751 -0.01868528 ... -0.0207389  -0.07852932
  -0.02728901]
 ...
 [-0.07430095 -0.00458362  0.00927258 ...  0.09025883 -0.00901578
   0.05287718]
 [-0.04904516  0.05492379 -0.01968098 ...  0.08422405 -0.00211236
   0.00713041]
 [-0.01840366 -0.00344309 -0.02403565 ... -0.0633411   0.04487136
  -0.0011327 ]], shape=(14, 512), dtype=float32)";1;FALSE
127;14452558;24210;['Quality management 80100 Bern develops Building and farming Experience design and variety from rural post office to the urban area with one of the largest real estate companies in Switzerland', ' Make your individual career path in our exciting and varied environment', ' Move with us yellow and apply now', ' The administration of the QMS by Post Immobilien Management and Services AG and support the Head of QM real estate in the maintenance and continuous development of quality management', ' They actively act when introducing business process management to BPMN 2', ' 0 with developing basics and concepts organize and accompany audits and carry out internal training', ' In short, they are interested in process design in a constantly changing and increasingly digitized environment in the real estate industry', ' Your Profile Technical or Commercial Basic Education with University or Hochschulschluss Technically Organizational or FMM Management Knowledge of Quality Management and Project Management Business Knowledge Solution-oriented pragmatically sympathetic but stubborn You have excellent German language skills and good knowledge in French JobDetails Employment 80100 Statement of employment Reference Number51202376 Type of employment information Postbar Post Immobilien Management Services Agihr Contact Matthias Affolter Head of Quality Management 41 79 449 95 92 Jets Print Sub-parts on page'];"tf.Tensor(
[[ 0.00749635  0.07211325  0.05132731 ...  0.01467503  0.04989934
  -0.04363757]
 [-0.04384089 -0.08971    -0.0585768  ...  0.02347725 -0.01859418
  -0.0023261 ]
 [-0.03592752 -0.03092895 -0.01986594 ...  0.07157435 -0.01725633
  -0.05698542]
 ...
 [ 0.00719546 -0.06973521  0.01361342 ...  0.03025159 -0.0042045
   0.00145902]
 [ 0.01771591  0.036123    0.00320107 ... -0.04855762  0.00258278
   0.06570201]
 [ 0.02393353 -0.05689168  0.04746588 ... -0.00525039 -0.06656262
  -0.04719119]], shape=(8, 512), dtype=float32)";0;FALSE
128;14228390;24220;['Kimberlyclark GmbH We are the leading company for the production of tissue and hygiene papers in Switzerland and belong to the global market leader of these products of Kimberlyclark Corporation', ' Our Group employs 42,000 workers worldwide', ' Around 320 employees work in Niederbipp in various production and administrative departments', ' To complement our team, we are looking for an agreed energy manager The versatile area of \u200b\u200bresponsibility includes they are responsible for expanding care and evaluation of the energy management and monitoring system of Kimberly Clark', ' They prepare data for analysis on creating forecasts and advise management', ' In addition, they have the lead for the implementation of energy-relevant projects in the areas of electricity gas steam and water', ' Regular contact with authorities to the BFE Federal Office for Energy and internal agencies complete the area of \u200b\u200bresponsibility', ' What you bring you have an engineer training FH Bachelor Master desirable in the field of electrical energy', ' They have already experienced project management in the energy sector as well as in various measurement methods for water gas electricity and steam', ' Good peckings are required', ' An advantage has already experience with OPC technology Open Platform Communications', ' They are a reliable and prepared person with good negotiating skills as well as great joy of technology', ' What we offer we offer you an interesting place in a professional and innovative environment', ' A sophisticated versatile area of \u200b\u200bresponsibility combined with a self-employed and proprietary function', ' Advanced social benefits and further education opportunities are a matter of course', ' If we have aroused your interest then send your application documents to KimberlyClark GmbH Personnel Division Red bottom 1 4704 Niederbipp or by e-mail to HRM', ' CHKCC', ' com', ''];"tf.Tensor(
[[-0.05421977  0.07357052  0.01459292 ...  0.05791128 -0.02471359
  -0.05112831]
 [-0.07891271  0.05909817 -0.06979391 ... -0.02484877 -0.0039881
  -0.04707424]
 [-0.05592188  0.08247798  0.00385133 ... -0.04628373 -0.01703391
  -0.00685784]
 ...
 [ 0.06632842 -0.05174215 -0.01551354 ...  0.01146002  0.04637052
  -0.02203324]
 [-0.08124688  0.05058162  0.0176641  ... -0.04548421  0.03270279
  -0.05952173]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]], shape=(19, 512), dtype=float32)";1;TRUE
129;14399961;"21490;24210";['Fresh food needs fresh thinking with ingenuity and enthusiasm offer our more than 2000 employees our consumers day after day fresh enjoyment', ' We take responsibility for our actions and work as a team on success', ' In our quality assurance, from about August 2017 to the end of January 2017, we offer an internship quality assurance technology development for better knives MW its main tasks Customer in the care of the test standards in the laboratory software Support for microbiology and chemistry as well as in the release documentation participation with upcoming projects further exciting insights and various tasks In the fields of technology development and quality assurance your profile studies in food technology food engineer food science food chemistry or food microbiology at least 4 completed study semester saddle-resistant ms office knowledge high quality awareness and analytical procedure good oral and written English skills as well as beneficial French skills rectilinear personality of teamwork fun makes this internship is also for Study leavers suitable', ' We offer you an ideal insight into quality assurance in our dynamic and future-oriented companies', ' Now have appetite for more Hilcona Your application documents Please send the photo and preferably by email to Andrea Althoffslee HR Manager Andrea', ' Althoffhilcona', ' com', ' For initial readers, we are happy to contact Tel 4158895 9272 A', ' Althoff or 4158895 9278 C', ' Brotze', ' Recommend Application Tips by email downloadPDF'];"tf.Tensor(
[[-0.03598218 -0.0715461  -0.01031325 ... -0.04211178 -0.03016924
   0.01426928]
 [-0.07868979 -0.05676746 -0.01720545 ... -0.06604661 -0.03686264
   0.00208958]
 [-0.04357131 -0.06313334  0.05009729 ... -0.00755091 -0.0425343
  -0.0465823 ]
 ...
 [ 0.01779235 -0.06876124  0.00344129 ...  0.01755197 -0.00767118
  -0.07029814]
 [ 0.01781799 -0.02665861  0.08453602 ... -0.06267479  0.03832049
  -0.07145068]
 [-0.04530634  0.0319694   0.03588683 ...  0.06030221  0.00111933
   0.00617608]], shape=(11, 512), dtype=float32)";0;FALSE
130;14228637;24210;['05', ' 04', ' 2017CVO Europe100  A Life Sciences specialist for over 20 years CVOEUROPE offers consulting audit and training services that are compliant with the regulatory requirements of the Chemical Pharmaceutical Biotechnology Cosmetics Food  Beverage and Medical', '', '', '  Quality Assurance Engineer   A Life Sciences specialist for over 20 years CVOEUROPE offers consulting audit and training services that are compliant with the regulatory requirements of the Chemical Pharmaceutical Biotechnology Cosmetics Food  Beverage and Medical Devices industries', '  With more than 350 consultants CVOEUROPE provides expertise in every activity that may affect patient health product quality or data integrity', '  CVOEUROPE is an international group with business divisions in France Belgium Switzerland and the USA', '  To support our development in the Frenchspeaking part of Switzerland we are looking for a   Quality Assurance Engineer   JOB DESCRIPTION   Your main tasks will be not exhaustive list to   Ensure conformity and quality in various projects  Support users with the QMS  Support project management for product design product development and product launch  Review project plans protocols reports  Evaluate and approve change requests ensure the followup   PROFILE    You have an engineering degree or equivalent by experience', '  You have at least 3 years of experience as a quality assurance specialist in the Life Sciences industry', '  You have strong knowledge on ISO 13485 and ISO 14971', '  You are familiar with IEC62304 and IEC62366', '  You are used to work in regulatory environment especially FDA', '  You speak fluently French and English', ' German is nice to have', '  You have strong communication skills and an analytical thinking', '  You are mobile flexible and rigorous', '  Your social skills enable you to work in team you are an autonomous person on your activities', '   Start date May 2017   We offer    The opportunity to develop your career within a peopleoriented group operating at an international level with the scope to get involved with challenging projects', '  Approachable management and a strong company culture that focuses on professional and personal fulfilment', '  A wide range of career development opportunities', '  Continuing professional development and personalised career management', '   If you are looking for a satisfying career full of rewarding and varied experiences with the possibility for development apply to join the team at CVOEUROPE   Adresse   Kontaktperson  Websitehttpwww', ' cvoeurope', ' com'];"tf.Tensor(
[[-0.04442688 -0.07171758  0.07268817 ... -0.07831123 -0.07343265
  -0.03801272]
 [ 0.00658543 -0.0557367   0.02296647 ... -0.05353953 -0.0349744
   0.03721188]
 [-0.03953505 -0.04740318  0.06519993 ...  0.00180584 -0.03676033
   0.00395911]
 ...
 [ 0.03596203 -0.0988303   0.00683953 ...  0.00896022 -0.01568237
   0.03020219]
 [ 0.02013479 -0.03927507  0.04416138 ... -0.08503854  0.09294657
  -0.01836901]
 [-0.08124688  0.05058162  0.0176641  ... -0.04548421  0.03270279
  -0.05952173]], shape=(25, 512), dtype=float32)";0;TRUE
131;14419767;24210;['As of January 1, 2017, the regional blood donation service SRK Wallis has joined the Interregional blood donation SRK AG', ' This merger is the logical further development of a long cooperation with the aim of ensuring the blood supply of the Regions Wallis Vaud and Bern in the long term', ' The new organization is fully in the service of patients and donors and wants to make a significant contribution to the further development of transfusion medicine in Switzerland', ' Thanks to the merger of the regional blood donation service SRK Wallis and the interregional blood donation SRK emerged from the blood donation services Bern and Vaud, considerable synergies in blood procurement processing and supply can be realized', ' Thus, the pension order in the three regions can be guaranteed in the long term', ' The connection creates an innovative company which, thanks to continuous process optimization, will also meet the increasing economic and qualitative requirements in the long term', ' Logical development of a long cooperation in the context of projects Laboratory services and the administration, the three companies have been working successfully for several years', ' Since 2011, we have a shared donor database', ' Continuity for donors The donors of the Valais will still be able to donate their blood in the existing blood donation centers in Monthey Martigny Siders Visp and Brig as well as on the mobile blood donations', ' With the merger, we want to further expand the very good service in recruiting and supporting donors', ' Receipt of customer proximity For the hospitals of Valais, we remain a strategically important and reliable partner in the field of transfusion medical services', ' Thanks to the close relationship, we can guarantee the provision of the right products at the right time for our patients', ''];"tf.Tensor(
[[-0.0310504  -0.06702904  0.0038287  ... -0.00960951  0.04119288
  -0.07677659]
 [ 0.02402094 -0.02633599 -0.02023904 ... -0.02707389 -0.02240483
  -0.04042048]
 [-0.08486606 -0.02596552 -0.01508823 ... -0.00881817  0.01996425
  -0.04263099]
 ...
 [-0.0865526   0.07641464 -0.01815407 ... -0.04405163 -0.00988259
  -0.00986694]
 [ 0.00350866  0.02413665 -0.00759553 ...  0.0782065  -0.05877381
  -0.00991143]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]], shape=(13, 512), dtype=float32)";0;
